-1.571	15.377	-10.845	-0.077	0	0	0	0	0
-1.571	15.526	-10.767	-0.078	0	0	0	0	0
-1.571	15.675	-10.69	-0.079	0	0	0	0	0
-1.571	15.824	-10.612	-0.08	0	0	0	0	0
-1.571	15.973	-10.534	-0.082	0	0	0	0	0
-1.571	16.123	-10.456	-0.083	0	0	0	0	0
-1.571	16.272	-10.378	-0.084	0	0	0	0	0
-1.571	16.421	-10.3	-0.085	0	0	0	0	0
-1.571	16.57	-10.222	-0.086	0	0	0	0	0
-1.571	16.719	-10.145	-0.087	0	0	0	0	0
-1.571	16.868	-10.067	-0.088	0	0	0	0	0
-1.571	17.017	-9.989	-0.089	0	0	0	0	0
-1.571	17.166	-9.911	-0.09	0	0	0	0	0
-1.571	17.315	-9.833	-0.091	0	0	0	0	0
-1.571	17.464	-9.755	-0.092	0	0	0	0	0
-1.571	17.613	-9.678	-0.093	0	0	0	0	0
-1.571	17.762	-9.6	-0.094	0	0	0	0	0
-1.571	17.911	-9.522	-0.095	0	0	0	0	0
-1.571	18.061	-9.444	-0.096	0	0	0	0	0
-1.571	18.21	-9.366	-0.097	0	0	0	0	0
-1.571	18.359	-9.288	-0.098	0	0	0	0	0
-1.571	18.508	-9.21	-0.099	0	0	0	0	0
-1.571	18.657	-9.133	-0.1	0	0	0	0	0
-1.571	18.806	-9.055	-0.101	0	0	0	0	0
-1.571	18.955	-8.977	-0.101	0	0	0	0	0
-1.571	19.104	-8.899	-0.102	0	0	0	0	0
-1.571	19.253	-8.821	-0.103	0	0	0	0	0
-1.571	19.402	-8.743	-0.104	0	0	0	0	0
-1.571	19.551	-8.665	-0.105	0	0	0	0	0
-1.571	19.7	-8.588	-0.106	0	0	0	0	0
-1.571	19.849	-8.51	-0.106	0	0	0	0	0
-1.571	19.999	-8.432	-0.107	0	0	0	0	0
-1.571	20.148	-8.354	-0.108	0	0	0	0	0
-1.571	20.297	-8.276	-0.109	0	0	0	0	0
-1.571	20.446	-8.198	-0.109	0	0	0	0	0
-1.571	20.595	-8.121	-0.11	0	0	0	0	0
-1.571	20.744	-8.043	-0.111	0	0	0	0	0
-1.571	20.893	-7.965	-0.112	0	0	0	0	0
-1.571	21.042	-7.887	-0.112	0	0	0	0	0
-1.571	21.191	-7.809	-0.113	0	0	0	0	0
-1.571	21.34	-7.731	-0.114	0	0	0	0	0
