-2.293	1.0	0.003	-2.828	1.0
-2.293	0.999	0.035	-2.858	1.0
-2.293	0.998	0.068	-2.898	1.0
-2.293	0.995	0.104	-2.937	1.0
-2.293	0.99	0.141	-2.983	1.0
-2.293	0.984	0.179	-3.029	1.0
-2.293	0.976	0.219	-3.079	1.0
-2.293	0.966	0.259	-3.132	1.0
-2.293	0.954	0.299	-3.188	1.0
-2.293	0.941	0.34	-3.249	1.0
-2.293	0.926	0.379	-3.25	0.0
-2.293	0.909	0.417	-3.25	0.0
-2.293	0.891	0.453	-3.251	0.0
-2.293	-0.847	0.532	1.318	0.0
-2.293	-0.845	0.534	1.309	0.0
-2.293	-0.844	0.537	1.3	0.0
-2.293	-0.842	0.539	1.291	0.0
-2.293	-0.841	0.542	1.283	0.0
-2.293	-0.839	0.544	1.274	0.0
-2.293	-0.837	0.547	1.266	0.0
-2.293	-0.836	0.549	1.257	0.0
-2.293	-0.834	0.551	1.249	0.0
-2.293	-0.833	0.554	1.241	0.0
-2.293	-0.831	0.556	1.233	0.0
-2.293	-0.829	0.559	1.225	0.0
-2.293	-0.828	0.561	1.217	0.0
-2.293	-0.826	0.564	1.21	0.0
-2.293	-0.824	0.566	1.202	0.0
-2.293	-0.823	0.568	1.195	0.0
-2.293	-0.821	0.571	1.188	0.0
-2.293	-0.819	0.573	1.181	0.0
-2.293	-0.818	0.576	1.174	0.0
-2.293	-0.816	0.578	1.167	0.0
-2.293	-0.814	0.581	1.16	0.0
-2.293	-0.812	0.583	1.153	0.0
-2.293	-0.811	0.586	1.146	0.0
-2.293	-0.809	0.588	1.14	0.0
-2.4	-0.807	0.591	1.133	6.0
-2.507	-0.805	0.593	1.126	6.0
-2.608	-0.803	0.596	1.12	6.0
-2.714	-0.801	0.598	1.113	6.0
-2.815	-0.8	0.601	1.107	6.0
-2.922	-0.798	0.603	1.101	6.0
-3.028	-0.796	0.606	1.094	6.0
-3.135	-0.794	0.608	1.088	6.0
3.047	-0.792	0.611	1.082	6.0
2.941	-0.79	0.613	1.076	6.0
2.834	-0.788	0.616	1.07	6.0
2.733	-0.786	0.619	1.065	6.0
2.626	-0.784	0.621	1.059	6.0
2.52	-0.781	0.624	1.053	6.0
2.52	-0.779	0.627	1.048	0.0
2.52	-0.777	0.629	1.042	0.0
2.52	-0.775	0.632	1.037	0.0
2.52	-0.772	0.636	0.921	1.0
2.52	-0.768	0.64	0.801	1.0
2.52	-0.764	0.645	0.686	1.0
2.52	-0.759	0.651	0.584	1.0
2.52	-0.753	0.658	0.486	1.0
2.52	-0.746	0.666	0.404	1.0
2.52	-0.739	0.674	0.349	1.0
2.52	-0.731	0.682	0.333	1.0
2.52	-0.723	0.691	-0.359	1.0
2.52	-0.714	0.7	-0.42	1.0
2.52	-0.705	0.709	-0.496	1.0
2.52	-0.696	0.718	-0.584	1.0
2.52	-0.686	0.727	-0.691	1.0
2.52	-0.677	0.736	-0.789	1.0
2.52	-0.668	0.744	-0.895	1.0
2.52	-0.659	0.752	-0.996	1.0
2.52	0.682	-0.731	-2.416	1.0
2.52	0.653	-0.758	-2.505	1.0
2.52	0.617	-0.787	-2.601	1.0
2.52	0.573	-0.819	-2.697	1.0
2.52	0.518	-0.856	-2.793	1.0
2.52	0.445	-0.895	-2.89	1.0
2.52	0.349	-0.937	-2.98	1.0
2.52	0.222	-0.975	-2.965	0.0
2.52	0.057	-0.998	-2.95	0.0
2.52	-0.142	-0.99	-2.937	0.0
2.52	-0.36	-0.933	-2.922	0.0
2.52	-0.562	-0.827	-2.908	0.0
2.52	-0.721	-0.693	-2.895	0.0
2.52	-0.832	-0.555	-2.881	0.0
2.52	-0.903	-0.431	-2.868	0.0
2.52	-0.945	-0.326	-2.853	0.0
2.52	-0.971	-0.241	-2.841	0.0
2.52	-0.985	-0.172	-2.828	0.0
2.52	-0.993	-0.115	-2.816	0.0
2.52	-0.998	-0.069	-2.803	0.0
2.52	-1.0	-0.031	-2.791	0.0
2.52	-1.0	0.001	-2.779	0.0
2.52	-1.0	0.028	-2.766	0.0
2.52	-0.999	0.05	-2.754	0.0
2.52	-0.998	0.07	-2.743	0.0
2.52	-0.996	0.086	-2.731	0.0
2.52	-0.995	0.101	-2.72	0.0
2.52	-0.994	0.113	-2.709	0.0
2.52	0.999	-0.036	-1.981	0.0
2.52	1.0	0.0	-1.964	0.0
2.52	0.999	0.037	-1.947	0.0
2.52	0.997	0.075	-1.93	0.0
2.52	0.994	0.113	-1.913	0.0
2.52	0.989	0.151	-1.897	0.0
2.52	0.982	0.189	-1.88	0.0
2.52	0.974	0.227	-1.864	0.0
2.52	0.964	0.264	-1.847	0.0
2.52	0.953	0.302	-1.832	0.0
2.52	0.941	0.338	-1.816	0.0
2.52	0.927	0.374	-1.8	0.0
2.52	0.913	0.409	-1.785	0.0
2.52	0.897	0.443	-1.769	0.0
2.52	0.88	0.475	-1.753	0.0
2.52	0.862	0.507	-1.739	0.0
2.52	0.844	0.537	-1.723	0.0
2.52	0.824	0.566	-1.708	0.0
2.52	0.805	0.593	-1.694	0.0
2.626	0.785	0.619	-1.679	3.0
2.727	0.765	0.644	-1.665	3.0
2.834	0.745	0.667	-1.65	3.0
2.941	0.725	0.689	-1.636	3.0
3.047	0.704	0.71	-1.621	3.0
-3.135	0.684	0.729	-1.608	3.0
-3.028	0.664	0.747	-1.594	3.0
-2.922	0.645	0.764	-1.579	3.0
-2.821	0.625	0.78	-1.566	3.0
-2.708	0.607	0.795	-1.552	3.0
-2.601	0.588	0.809	-1.538	3.0
-2.494	0.57	0.822	-1.524	3.0
-2.394	0.552	0.834	-1.512	3.0
-2.287	0.535	0.845	-1.498	3.0
-2.287	0.518	0.855	-1.485	0.0
-2.287	0.502	0.865	-1.472	0.0
-2.287	0.486	0.874	-1.46	0.0
-2.287	0.47	0.882	-1.447	0.0
-2.287	0.455	0.89	-1.434	0.0
-2.287	0.441	0.898	-1.421	0.0
-2.287	0.427	0.904	-1.409	0.0
-2.287	0.413	0.911	-1.397	0.0
-2.287	0.4	0.917	-1.385	0.0
-2.287	0.387	0.922	-1.372	0.0
-2.287	0.375	0.927	-1.36	0.0
-2.287	0.363	0.932	-1.348	0.0
-2.287	0.351	0.936	-1.336	0.0
-2.287	0.34	0.941	-1.325	0.0
-2.287	0.329	0.944	-1.313	0.0
-2.287	0.318	0.948	-1.301	0.0
-2.287	0.308	0.951	-1.29	0.0
-2.287	0.298	0.955	-1.28	0.0
-2.287	0.289	0.957	-1.268	0.0
-2.287	0.279	0.96	-1.258	0.0
-2.287	0.27	0.963	-1.247	0.0
-2.287	0.262	0.965	-1.236	0.0
-2.287	0.253	0.967	-1.225	0.0
-2.287	0.245	0.97	-1.215	0.0
-2.287	0.237	0.972	-1.205	0.0
-2.287	0.229	0.973	-1.194	0.0
-2.187	0.222	0.975	-1.184	3.0
-2.08	0.137	-0.991	-1.858	3.0
-1.973	0.126	-0.992	-1.849	3.0
-1.866	0.114	-0.994	-1.839	3.0
-1.759	0.101	-0.995	-1.829	3.0
-1.652	0.088	-0.996	-1.82	3.0
-1.552	0.075	-0.997	-1.811	3.0
-1.445	0.061	-0.998	-1.801	3.0
-1.338	0.048	-0.999	-1.691	4.0
-1.238	0.036	-0.999	-1.584	4.0
-1.131	0.23	-0.973	-3.188	4.0
-1.03	0.258	-0.966	-3.17	4.0
-0.93	0.29	-0.957	-3.145	4.0
-0.823	0.324	-0.946	-3.11	4.0
-0.723	0.361	-0.933	-3.071	4.0
-0.723	0.399	-0.917	-3.036	1.0
-0.723	0.439	-0.898	-3.005	1.0
-0.723	0.481	-0.877	-2.98	1.0
-0.723	0.523	-0.852	-2.958	1.0
-0.723	0.565	-0.825	-2.943	1.0
-0.723	0.606	-0.795	-2.938	0.0
-0.723	0.647	-0.763	-2.933	0.0
-0.723	0.686	-0.728	-2.929	0.0
-0.723	0.723	-0.691	-2.924	0.0
-0.723	0.758	-0.653	-2.919	0.0
-0.723	0.79	-0.613	-2.915	0.0
-0.723	0.821	-0.571	-2.91	0.0
-0.723	0.848	-0.53	-2.905	0.0
-0.723	0.873	-0.487	-2.901	0.0
-0.723	0.895	-0.445	-2.896	0.0
-0.723	0.915	-0.403	-2.892	0.0
-0.723	-0.041	-0.999	-0.425	0.0
-0.723	-0.043	-0.999	-0.426	0.0
-0.723	-0.913	-0.407	-2.497	0.0
-0.723	-0.922	-0.387	-2.494	0.0
-0.723	-0.931	-0.364	-2.49	0.0
-0.723	-0.94	-0.34	-2.486	0.0
-0.723	-0.949	-0.314	-2.483	0.0
-0.723	-0.959	-0.285	-2.479	0.0
-0.723	-0.967	-0.253	-2.475	0.0
-0.723	-0.976	-0.218	-2.472	0.0
-0.723	-0.984	-0.18	-2.468	0.0
-0.723	-0.99	-0.139	-2.465	0.0
-0.723	-0.996	-0.093	-2.462	0.0
-0.723	-0.999	-0.044	-2.458	0.0
-0.723	-1.0	0.01	-2.455	0.0
-0.723	-0.998	0.068	-2.451	0.0
-0.723	-0.992	0.13	-2.448	0.0
-0.723	-0.981	0.195	-2.445	0.0
-0.723	-0.965	0.264	-2.442	0.0
-0.723	-0.942	0.335	-2.438	0.0
-0.723	-0.914	0.406	-2.435	0.0
-0.723	-0.879	0.477	-2.432	0.0
-0.723	-0.838	0.546	-2.429	0.0
-0.723	-0.791	0.612	-2.426	0.0
-0.723	-0.74	0.673	-2.423	0.0
-0.723	-0.685	0.728	-2.42	0.0
-0.723	-0.629	0.777	-2.417	0.0
-0.723	-0.572	0.82	-2.414	0.0
-0.723	-0.515	0.857	-2.411	0.0
-0.723	-0.46	0.888	-2.408	0.0
-0.723	-0.765	-0.644	-2.163	0.0
-0.723	-0.801	-0.599	-2.164	0.0
-0.723	-0.835	-0.55	-2.164	0.0
-0.723	-0.869	-0.495	-2.164	0.0
-0.723	-0.9	-0.436	-2.164	0.0
-0.723	-0.926	-0.376	-2.056	1.0
-0.723	-0.949	-0.317	-1.956	1.0
-0.723	-0.966	-0.258	-1.854	1.0
-0.723	-0.98	-0.2	-1.755	1.0
-0.723	-0.99	-0.144	-1.659	1.0
-0.723	-0.996	-0.091	-1.568	1.0
-0.723	-0.999	-0.039	-1.482	1.0
-0.723	-1.0	0.01	-1.401	1.0
-0.723	-0.998	0.056	-1.331	1.0
-0.723	-0.995	0.104	-1.335	0.0
-0.723	-0.988	0.152	-1.34	0.0
-0.723	-0.98	0.2	-1.344	0.0
-0.723	-0.969	0.248	-1.349	0.0
-0.723	-0.956	0.294	-1.354	0.0
-0.723	-0.94	0.34	-1.358	0.0
-0.723	-0.923	0.384	-1.363	0.0
-0.723	-0.905	0.426	-1.368	0.0
-0.723	-0.884	0.467	-1.373	0.0
-0.723	-0.863	0.505	-1.378	0.0
-0.936	0.937	-0.35	1.459	0.0
-0.936	0.934	-0.357	1.446	0.0
-0.936	0.932	-0.363	1.434	0.0
-0.936	0.929	-0.369	1.422	0.0
-0.936	0.927	-0.374	1.409	0.0
-0.936	0.925	-0.379	1.397	0.0
-0.936	0.924	-0.383	1.385	0.0
-0.936	0.922	-0.387	1.373	0.0
-0.936	0.499	-0.867	-0.384	0.0
-0.936	0.493	-0.87	-0.395	0.0
-0.936	0.486	-0.874	-0.407	0.0
-0.936	0.479	-0.878	-0.417	0.0
-0.936	0.472	-0.882	-0.428	0.0
-0.936	0.465	-0.886	-0.439	0.0
-0.936	0.457	-0.89	-0.45	0.0
-0.936	0.449	-0.894	-0.46	0.0
-0.936	0.44	-0.898	-0.471	0.0
-0.936	0.432	-0.902	-0.482	0.0
-0.936	0.423	-0.906	-0.492	0.0
-0.936	0.413	-0.911	-0.503	0.0
-0.936	0.404	-0.915	-0.513	0.0
-0.936	0.394	-0.919	-0.524	0.0
-0.936	0.383	-0.924	-0.534	0.0
-0.936	0.374	-0.927	-0.426	1.0
-0.936	0.366	-0.931	-0.332	1.0
-0.936	0.36	-0.933	-0.247	1.0
-0.936	0.355	-0.935	-0.195	1.0
-0.936	0.352	-0.936	0.202	1.0
-0.936	0.35	-0.937	0.258	1.0
-0.936	0.35	-0.937	0.337	1.0
-0.936	0.349	-0.937	0.324	0.0
-0.936	0.348	-0.937	0.311	0.0
-0.936	0.347	-0.938	0.298	0.0
-0.936	0.346	-0.938	0.287	0.0
-0.936	0.345	-0.939	0.276	0.0
-0.936	0.343	-0.939	0.265	0.0
-0.936	0.341	-0.94	0.256	0.0
-0.936	-0.271	-0.963	1.561	0.0
-0.936	-0.232	-0.973	1.546	0.0
-0.936	-0.193	-0.981	1.532	0.0
-0.936	-0.154	-0.988	1.519	0.0
-0.936	-0.114	-0.993	1.505	0.0
-0.936	-0.075	-0.997	1.491	0.0
-0.936	-0.036	-0.999	1.478	0.0
-0.936	0.003	-1.0	1.465	0.0
-0.936	0.041	-0.999	1.452	0.0
-0.936	0.082	-0.997	1.552	1.0
-0.936	0.123	-0.992	1.643	1.0
-0.936	0.166	-0.986	1.74	1.0
-0.936	0.208	-0.978	1.831	1.0
-0.936	0.251	-0.968	1.929	1.0
-0.936	0.292	-0.956	2.027	1.0
-0.936	0.332	-0.943	2.12	1.0
-0.936	0.371	-0.929	2.218	1.0
-0.936	0.407	-0.913	2.197	0.0
-0.936	0.347	-0.938	0.863	0.0
-0.936	0.352	-0.936	0.841	0.0
-0.936	0.357	-0.934	0.821	0.0
-0.936	0.361	-0.932	0.8	0.0
-0.936	0.365	-0.931	0.78	0.0
-0.936	0.369	-0.929	0.761	0.0
-0.936	0.372	-0.928	0.739	0.0
-0.936	0.375	-0.927	0.72	0.0
-0.936	0.378	-0.926	0.701	0.0
-0.936	0.381	-0.925	0.682	0.0
-0.936	0.383	-0.924	0.663	0.0
-0.936	0.385	-0.923	0.645	0.0
-0.936	0.387	-0.922	0.627	0.0
-0.936	0.388	-0.922	0.608	0.0
-0.936	0.389	-0.921	0.59	0.0
-0.936	0.391	-0.921	0.573	0.0
-0.936	0.391	-0.92	0.556	0.0
-0.936	0.392	-0.92	0.538	0.0
-0.936	0.393	-0.92	0.522	0.0
-0.936	0.393	-0.919	0.506	0.0
-0.936	0.393	-0.919	0.489	0.0
-0.936	0.393	-0.919	0.474	0.0
-0.936	0.393	-0.919	0.458	0.0
-0.936	0.393	-0.919	0.442	0.0
-0.936	0.393	-0.92	0.428	0.0
-0.936	0.392	-0.92	0.415	0.0
-0.936	0.392	-0.92	0.401	0.0
-0.936	0.391	-0.92	0.387	0.0
-0.936	0.39	-0.921	0.374	0.0
-0.936	0.389	-0.921	0.362	0.0
-0.936	0.388	-0.922	0.35	0.0
-0.936	0.386	-0.922	0.338	0.0
-0.936	0.385	-0.923	0.327	0.0
-0.936	0.384	-0.924	0.317	0.0
-0.936	0.382	-0.924	0.308	0.0
-0.829	0.803	0.596	2.057	3.0
-0.723	0.817	0.577	2.05	3.0
-0.616	0.831	0.557	2.043	3.0
-0.509	0.844	0.536	2.036	3.0
-0.402	0.858	0.514	2.03	3.0
-0.302	0.871	0.491	2.024	3.0
-0.201	0.886	0.464	2.129	4.0
-0.094	0.901	0.435	2.245	4.0
0.006	0.916	0.401	2.355	4.0
0.113	0.932	0.363	2.473	4.0
0.22	0.947	0.322	2.59	4.0
0.32	0.961	0.275	2.698	4.0
0.427	0.975	0.224	2.81	4.0
0.534	0.986	0.168	2.918	4.0
0.635	0.994	0.106	3.016	4.0
0.741	0.999	0.04	3.114	4.0
0.848	1.0	-0.028	3.1	3.0
0.848	0.995	-0.099	3.085	0.0
0.848	0.985	-0.171	3.072	0.0
0.848	0.97	-0.242	3.057	0.0
0.848	0.95	-0.313	3.044	0.0
0.848	0.925	-0.381	3.03	0.0
0.848	0.895	-0.445	3.017	0.0
0.848	0.862	-0.506	3.004	0.0
0.848	0.826	-0.563	2.991	0.0
0.848	0.789	-0.615	2.977	0.0
0.848	0.75	-0.662	2.965	0.0
0.848	0.71	-0.704	2.952	0.0
0.848	0.67	-0.742	2.94	0.0
0.848	0.631	-0.776	2.927	0.0
0.848	0.593	-0.805	2.916	0.0
0.848	0.556	-0.831	2.904	0.0
0.848	0.521	-0.854	2.892	0.0
0.848	0.486	-0.874	2.88	0.0
0.848	0.454	-0.891	2.869	0.0
0.848	0.423	-0.906	2.857	0.0
0.848	0.393	-0.92	2.846	0.0
0.949	0.365	-0.931	2.835	3.0
1.049	0.338	-0.941	2.825	3.0
1.156	0.313	-0.95	2.814	3.0
1.263	0.289	-0.957	2.803	3.0
1.363	-0.227	-0.974	-1.722	3.0
1.47	-0.246	-0.969	-1.737	3.0
1.577	-0.265	-0.964	-1.753	3.0
1.678	-0.284	-0.959	-1.768	3.0
1.784	-0.304	-0.953	-1.783	3.0
1.891	-0.325	-0.946	-1.798	3.0
1.992	-0.346	-0.938	-1.812	3.0
2.099	-0.368	-0.93	-1.827	3.0
2.199	-0.391	-0.92	-1.841	3.0
2.306	-0.414	-0.91	-1.856	3.0
2.413	-0.439	-0.898	-1.998	4.0
2.52	-0.466	-0.885	-2.138	4.0
2.626	-0.496	-0.868	-2.277	4.0
2.727	-0.527	-0.85	-2.404	4.0
2.834	-0.56	-0.829	-2.535	4.0
2.941	-0.594	-0.804	-2.661	4.0
3.041	-0.629	-0.778	-2.668	3.0
-3.135	-0.663	-0.749	-2.675	3.0
-3.028	-0.697	-0.717	-2.683	3.0
-2.928	-0.73	-0.684	-2.69	3.0
-2.928	-0.762	-0.648	-2.697	0.0
-2.928	-0.792	-0.61	-2.704	0.0
-2.928	-0.821	-0.571	-2.711	0.0
-2.928	-0.848	-0.53	-2.718	0.0
-2.928	-0.873	-0.488	-2.725	0.0
-2.928	-0.896	-0.445	-2.732	0.0
-2.928	-0.916	-0.401	-2.738	0.0
-2.928	-0.935	-0.356	-2.835	1.0
-2.928	-0.951	-0.308	-2.927	1.0
-2.928	-0.966	-0.259	-3.027	1.0
-2.928	-0.978	-0.208	-3.129	1.0
-2.928	-0.988	-0.157	-3.225	1.0
-2.928	-0.995	-0.104	-3.328	1.0
-2.928	-0.765	0.644	2.098	1.0
-2.928	-0.748	0.664	2.134	1.0
-2.928	-0.728	0.685	2.176	1.0
-2.928	-0.705	0.709	2.224	1.0
-2.928	-0.681	0.732	2.218	0.0
-2.928	-0.655	0.755	2.212	0.0
-2.928	-0.628	0.779	2.206	0.0
-2.928	-0.598	0.801	2.2	0.0
-2.928	-0.567	0.824	2.194	0.0
-2.928	-0.534	0.845	2.188	0.0
-2.928	-0.5	0.866	2.183	0.0
-2.928	-0.464	0.886	2.177	0.0
-2.928	-0.426	0.905	2.171	0.0
-2.928	-0.388	0.922	2.166	0.0
-2.928	-0.348	0.938	2.16	0.0
-2.928	-0.307	0.952	2.154	0.0
-2.928	-0.265	0.964	2.149	0.0
-2.928	-0.223	0.975	2.144	0.0
-2.928	-0.18	0.984	2.138	0.0
-2.928	-0.138	0.99	2.133	0.0
-2.928	-0.095	0.995	2.128	0.0
-2.928	-0.053	0.999	2.123	0.0
-2.928	-0.012	1.0	2.117	0.0
-2.928	0.029	1.0	2.112	0.0
-2.928	-0.964	-0.265	-1.186	0.0
-2.928	-0.969	-0.248	-1.181	0.0
-2.928	-0.973	-0.23	-1.175	0.0
-2.928	-0.977	-0.211	-1.17	0.0
-2.928	-0.981	-0.192	-1.165	0.0
-2.928	-0.985	-0.173	-1.16	0.0
-2.928	-0.988	-0.153	-1.154	0.0
-2.928	-0.991	-0.132	-1.15	0.0
-3.035	-0.994	-0.111	-1.144	6.0
3.142	-0.996	-0.089	-1.139	6.0
3.041	-0.998	-0.067	-1.135	6.0
2.934	-0.999	-0.044	-1.13	6.0
2.827	-1.0	-0.021	-1.125	6.0
2.727	-1.0	0.003	-1.12	6.0
2.62	-1.0	0.027	-1.115	6.0
2.513	-0.999	0.051	-1.111	6.0
2.513	-0.997	0.076	-1.106	0.0
2.513	-0.995	0.101	-1.101	0.0
2.513	-0.992	0.126	-1.097	0.0
2.513	-0.989	0.151	-1.092	0.0
2.513	-0.984	0.177	-1.088	0.0
2.513	-0.979	0.202	-1.083	0.0
2.513	-0.974	0.228	-1.079	0.0
2.513	-0.967	0.253	-1.075	0.0
2.513	-0.96	0.279	-1.07	0.0
2.513	-0.953	0.304	-1.066	0.0
2.513	-0.944	0.329	-1.062	0.0
2.513	-0.935	0.354	-1.058	0.0
2.406	-0.926	0.378	-1.054	6.0
2.306	-0.915	0.402	-1.05	6.0
2.199	-0.905	0.426	-1.045	6.0
2.092	-0.893	0.449	-1.041	6.0
1.992	0.232	-0.973	1.011	6.0
1.885	0.256	-0.967	1.007	6.0
1.784	0.28	-0.96	1.003	6.0
1.671	0.304	-0.953	0.998	6.0
1.671	0.327	-0.945	0.995	0.0
1.671	0.351	-0.937	0.99	0.0
1.671	0.374	-0.928	0.986	0.0
1.671	0.397	-0.918	0.983	0.0
1.671	0.419	-0.908	0.979	0.0
1.671	0.441	-0.897	0.975	0.0
1.671	0.463	-0.887	0.971	0.0
1.671	0.484	-0.875	0.967	0.0
1.671	0.505	-0.863	0.964	0.0
1.671	0.525	-0.851	0.96	0.0
1.671	0.544	-0.839	0.956	0.0
1.671	0.564	-0.826	0.953	0.0
1.671	0.582	-0.813	0.949	0.0
1.671	0.6	-0.8	0.945	0.0
1.671	0.617	-0.787	0.942	0.0
1.671	0.634	-0.773	0.938	0.0
1.671	0.65	-0.76	0.935	0.0
1.671	0.666	-0.746	0.932	0.0
1.671	0.681	-0.732	0.928	0.0
1.671	0.696	-0.718	0.925	0.0
1.671	0.709	-0.705	0.921	0.0
1.671	0.723	-0.691	0.918	0.0
1.671	0.736	-0.677	0.915	0.0
1.671	0.748	-0.664	0.912	0.0
1.671	0.76	-0.65	0.908	0.0
1.671	0.771	-0.637	0.905	0.0
1.671	0.781	-0.624	0.902	0.0
1.671	0.792	-0.611	0.899	0.0
1.671	0.801	-0.598	0.896	0.0
1.671	0.811	-0.585	0.893	0.0
1.671	0.82	-0.573	0.89	0.0
1.671	0.828	-0.56	0.887	0.0
1.671	0.836	-0.548	0.884	0.0
1.671	0.844	-0.536	0.881	0.0
1.671	0.851	-0.525	0.878	0.0
1.671	0.858	-0.513	0.875	0.0
1.671	0.865	-0.502	0.872	0.0
1.671	0.871	-0.491	0.869	0.0
1.671	0.877	-0.48	0.866	0.0
1.671	0.883	-0.469	0.863	0.0
1.671	0.889	-0.459	0.861	0.0
1.671	0.894	-0.448	0.858	0.0
1.671	0.899	-0.438	0.855	0.0
1.671	0.904	-0.428	0.852	0.0
1.671	0.908	-0.419	0.85	0.0
1.671	0.912	-0.41	0.74	1.0
1.671	0.916	-0.402	0.629	1.0
1.671	0.919	-0.395	0.532	1.0
1.671	0.922	-0.388	-0.443	1.0
1.671	0.924	-0.382	-0.376	1.0
1.671	0.926	-0.377	-0.344	1.0
1.671	0.928	-0.372	-0.351	1.0
1.671	0.93	-0.367	-0.398	1.0
1.671	0.932	-0.363	-0.467	1.0
1.671	0.933	-0.36	-0.556	1.0
1.671	0.934	-0.357	-0.653	1.0
1.671	0.935	-0.354	-0.644	0.0
1.671	0.936	-0.351	-0.635	0.0
1.671	0.938	-0.348	-0.626	0.0
1.671	0.939	-0.345	-0.617	0.0
1.671	0.94	-0.341	-0.607	0.0
1.671	0.941	-0.338	-0.599	0.0
1.671	0.942	-0.334	-0.59	0.0
1.671	0.944	-0.331	-0.582	0.0
1.671	0.945	-0.327	-0.573	0.0
1.778	0.946	-0.323	-0.564	3.0
1.885	0.948	-0.32	-0.556	3.0
1.985	0.949	-0.316	-0.548	3.0
2.092	0.95	-0.312	-0.54	3.0
2.193	0.952	-0.307	-0.532	3.0
2.3	0.953	-0.303	-0.524	3.0
2.3	0.954	-0.299	-0.516	0.0
2.3	0.956	-0.295	-0.508	0.0
2.3	0.957	-0.29	-0.5	0.0
2.3	0.958	-0.285	-0.493	0.0
2.3	0.96	-0.281	-0.485	0.0
2.3	0.961	-0.276	-0.478	0.0
2.3	0.963	-0.271	-0.47	0.0
2.3	0.964	-0.266	-0.463	0.0
2.3	0.965	-0.261	-0.456	0.0
2.3	0.967	-0.256	-0.449	0.0
2.3	0.968	-0.251	-0.442	0.0
2.3	0.969	-0.245	-0.435	0.0
2.3	0.971	-0.239	-0.555	1.0
2.3	0.973	-0.23	-0.668	1.0
2.3	0.975	-0.22	-0.786	1.0
2.3	0.978	-0.208	-0.903	1.0
2.3	0.981	-0.194	-1.012	1.0
2.3	0.984	-0.18	-1.0	0.0
2.3	0.986	-0.165	-0.988	0.0
2.3	0.989	-0.149	-0.977	0.0
2.3	0.991	-0.133	-0.965	0.0
2.3	0.993	-0.116	-0.953	0.0
2.3	0.995	-0.098	-0.943	0.0
2.3	0.997	-0.08	-0.931	0.0
2.3	0.998	-0.061	-0.92	0.0
2.3	0.999	-0.042	-0.909	0.0
2.3	1.0	-0.022	-0.898	0.0
2.3	1.0	-0.001	-0.887	0.0
2.3	1.0	0.021	-0.876	0.0
2.3	0.999	0.043	-0.866	0.0
2.3	0.998	0.066	-0.855	0.0
2.3	0.996	0.089	-0.845	0.0
2.3	0.994	0.113	-0.835	0.0
2.3	0.99	0.138	-0.825	0.0
2.3	0.987	0.163	-0.815	0.0
2.3	0.982	0.188	-0.805	0.0
2.3	0.977	0.214	-0.795	0.0
2.3	0.971	0.24	-0.785	0.0
2.3	0.964	0.266	-0.776	0.0
2.3	0.956	0.293	-0.766	0.0
