0	0.169	-0.986	0.682	0	0
0	0.172	-0.985	0.682	0	0
0	0.175	-0.985	0.682	0	0
0	0.177	-0.984	0.682	0	0
0	0.18	-0.984	0.682	0	0
0	0.183	-0.983	0.682	0	0
0	0.185	-0.983	0.682	0	0
0	0.188	-0.982	0.682	0	0
0	0.19	-0.982	0.682	0	0
0	0.193	-0.981	0.682	0	0
0	0.195	-0.981	0.682	0	0
0	0.197	-0.98	0.682	0	0
0	0.2	-0.98	0.682	0	0
0	0.202	-0.979	0.682	0	0
0	0.204	-0.979	0.682	0	0
0	0.207	-0.978	0.682	0	0
0	0.209	-0.978	0.682	0	0
0	0.211	-0.978	0.682	0	0
0	0.213	-0.977	0.682	0	0
0	0.215	-0.977	0.682	0	0
0	0.217	-0.976	0.682	0	0
0	0.219	-0.976	0.682	0	0
0	0.221	-0.975	0.682	0	0
0	0.223	-0.975	0.682	0	0
0	0.225	-0.974	0.682	0	0
0	0.227	-0.974	0.682	0	0
0	-0.996	0.084	-0.864	0	0
0	-0.996	0.085	-0.864	0	0
0	-0.996	0.086	-0.864	0	0
-0.107	-0.996	0.087	-0.864	6	0
-0.214	-0.996	0.087	-0.864	6	0
-0.32	-0.996	0.088	-0.864	6	0
-0.427	-0.996	0.089	-0.864	6	0
-0.534	-0.996	0.09	-0.864	6	0
-0.635	-0.996	0.09	-0.864	6	0
-0.741	-0.996	0.091	-0.864	6	0
-0.842	-0.996	0.092	-0.864	6	0
-0.949	-0.996	0.093	-0.864	6	0
-1.056	-0.996	0.093	-0.864	6	0
-1.156	-0.996	0.094	-0.864	6	0
-1.263	-0.996	0.095	-0.864	6	0
-1.363	-0.995	0.095	-0.864	6	0
-1.47	-0.995	0.096	-0.864	6	0
-1.577	-0.995	0.097	-0.864	6	0
-1.684	-0.995	0.097	-0.864	6	0
-1.791	-0.995	0.098	-0.864	6	0
-1.898	-0.995	0.099	-0.864	6	0
-2.004	-0.995	0.099	-0.864	6	0
-2.111	-0.995	0.1	-0.777	7	0
-2.212	-0.963	-0.268	0.28	7	0
-2.312	-0.963	-0.269	0.362	7	0
-2.419	-0.963	-0.269	0.459	7	0
-2.419	-0.963	-0.268	0.565	1	0
-2.419	-0.964	-0.268	0.677	1	0
-2.419	-0.964	-0.266	0.79	1	0
-2.419	-0.964	-0.265	0.904	1	0
-2.419	-0.965	-0.263	1.012	1	0
-2.419	-0.965	-0.261	1.12	1	0
-2.419	-0.966	-0.258	1.234	1	0
-2.419	-0.967	-0.255	1.348	1	0
-2.419	-0.968	-0.251	1.454	1	0
-2.419	-0.969	-0.247	1.56	1	0
-2.419	-0.97	-0.242	1.665	1	0
-2.419	-0.971	-0.237	1.769	1	0
-2.419	-0.973	-0.232	1.873	1	0
-2.419	-0.974	-0.225	1.976	1	0
-2.419	-0.976	-0.219	2.084	1	0
-2.419	-0.977	-0.211	2.185	1	0
-2.419	-0.979	-0.204	2.292	1	0
-2.419	-0.981	-0.195	2.398	1	0
-2.419	-0.983	-0.186	2.503	1	0
-2.419	-0.984	-0.175	2.607	1	0
-2.419	-0.986	-0.164	2.704	1	0
-2.419	-0.988	-0.153	2.806	1	0
-2.419	-0.99	-0.14	2.908	1	0
-2.419	-0.992	-0.126	3.009	1	0
-2.419	-0.994	-0.111	3.103	1	0
-2.419	-0.995	-0.095	3.196	1	0
-2.419	-0.997	-0.078	3.294	1	0
-2.419	-0.998	-0.059	3.391	1	0
-2.419	-0.999	-0.039	3.482	1	0
-2.419	-1	-0.018	3.572	1	0
-2.419	-1	0.006	3.667	1	0
-2.419	-1	0.031	3.755	1	0
-2.419	-0.998	0.058	-3.849	1	0
-2.419	-0.996	0.087	-3.941	1	0
-2.419	-0.993	0.118	-4.033	1	0
-2.419	-0.988	0.152	-4.124	1	0
-2.419	-0.982	0.188	-4.209	1	0
-2.419	-0.974	0.226	-4.298	1	0
-2.419	-0.964	0.267	-4.386	1	0
-2.419	-0.951	0.31	-4.474	1	0
-2.419	-0.935	0.355	-4.561	1	0
-2.419	-0.916	0.402	-4.652	1	0
-2.419	-0.893	0.451	-4.733	1	0
-2.419	-0.865	0.501	-4.813	1	0
-2.419	-0.834	0.552	-4.897	1	0
-2.419	-0.798	0.602	-4.98	1	0
-2.419	-0.758	0.652	-5.063	1	0
-2.419	-0.714	0.701	-5.144	1	0
-2.419	-0.665	0.746	-5.225	1	0
-2.419	-0.614	0.789	-5.306	1	0
-2.419	-0.56	0.828	-5.386	1	0
-2.419	-0.505	0.863	-5.465	1	0
-2.419	-0.448	0.894	-5.538	1	0
-2.419	-0.392	0.92	-5.611	1	0
-2.419	-0.336	0.942	-5.684	1	0
-2.419	-0.282	0.959	-5.756	1	0
-2.419	-0.23	0.973	-5.827	1	0
-2.419	-0.18	0.984	-5.902	1	0
-2.318	-0.132	0.991	-5.972	4	0
-2.218	-0.087	0.996	-6.04	4	0
-2.117	-0.045	0.999	-6.105	4	0
-2.011	-0.005	1	-6.17	4	0
-1.904	0.033	0.999	6.229	4	0
-1.797	0.069	0.998	6.282	4	0
-1.69	0.103	0.995	6.327	4	0
-1.59	0.135	0.991	6.363	4	0
-1.483	0.165	0.986	6.392	4	0
-1.382	0.193	0.981	6.412	4	0
-1.282	0.22	0.976	6.423	4	0
-1.175	0.245	0.969	6.425	4	0
-1.068	0.27	0.963	6.417	4	0
-0.961	0.293	0.956	6.398	4	0
-0.855	0.315	0.949	6.369	4	0
-0.754	0.336	0.942	6.332	4	0
-0.647	-0.301	-0.954	5.438	4	0
-0.547	-0.281	-0.96	5.377	4	0
-0.446	-0.261	-0.965	5.307	4	0
-0.339	-0.239	-0.971	5.222	4	0
-0.239	-0.216	-0.976	5.134	4	0
-0.138	-0.191	-0.982	5.039	4	0
-0.031	-0.166	-0.986	4.928	4	0
0.075	-0.139	-0.99	4.809	4	0
0.176	-0.112	-0.994	4.69	4	0
0.276	-0.084	-0.997	4.564	4	0
0.383	-0.055	-0.998	4.424	4	0
0.49	-0.027	-1	4.278	4	0
0.591	0.002	-1	4.136	4	0
0.591	0.03	-1	3.996	1	0
0.591	0.058	-0.998	3.85	1	0
0.591	0.086	-0.996	3.715	1	0
0.591	0.113	-0.994	3.574	1	0
0.591	0.139	-0.99	3.437	1	0
0.591	0.164	-0.986	3.303	1	0
0.591	0.189	-0.982	3.18	1	0
0.591	0.212	-0.977	3.061	1	0
0.591	0.234	-0.972	2.945	1	0
0.591	0.256	-0.967	2.826	1	0
0.591	0.275	-0.961	2.711	1	0
0.591	0.294	-0.956	2.607	1	0
0.591	0.312	-0.95	2.503	1	0
0.591	0.328	-0.945	2.403	1	0
0.591	0.343	-0.939	2.316	1	0
0.591	0.357	-0.934	2.229	1	0
0.591	0.37	-0.929	2.149	1	0
0.591	0.381	-0.924	2.081	1	0
0.591	0.392	-0.92	2.017	1	0
0.591	0.401	-0.916	1.962	1	0
0.591	0.41	-0.912	1.918	1	0
0.591	0.417	-0.909	1.881	1	0
0.591	0.423	-0.906	1.854	1	0
0.591	0.429	-0.903	1.837	1	0
0.591	0.433	-0.901	1.829	1	0
0.591	0.437	-0.899	1.83	1	0
0.591	0.44	-0.898	1.842	1	0
0.591	0.442	-0.897	1.861	1	0
0.591	0.443	-0.896	1.887	1	0
0.591	0.444	-0.896	1.923	1	0
0.591	0.444	-0.896	1.967	1	0
0.591	0.443	-0.896	2.014	1	0
0.591	0.442	-0.897	2.071	1	0
